,id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,screen,call,sms,circumplex.valence
842,AS14.23,04/05/2014,0.217948718,8.778071429,15.96830189,11.31625,,,,,20.568,,,,,16.84895558,,,
843,AS14.24,14/04/2014,0.03496732,7.121479167,23.224,10.026,,,,7.021666667,,,,,,22.46670586,6,1,1
844,AS14.24,15/04/2014,0.077736582,6.461426966,20.74615385,,,,,14.57528571,42.275,78.393,,3.5565,,34.84944444,3,1,0.75
845,AS14.24,16/04/2014,0.098864989,4.738082569,27.53895,,,,,15.3082,38.765,,,,,28.57540385,5,3,0.25
846,AS14.24,17/04/2014,0.04380099,6.221810811,28.29090909,,,,,11.904,24.63842857,,,1.851,,40.10928069,5,3,0.25
847,AS14.24,18/04/2014,0.162157812,5.924828221,32.95912121,1.5075,,,,15.564,38.18753333,,,1.349333333,,31.06016177,16,1,0.8
848,AS14.24,19/04/2014,0.030991562,5.119465116,19.90261111,,,,,8.124,29.89783333,,,,,30.86766665,1,1,1
849,AS14.24,20/04/2014,0.109027778,5.701494118,23.11965517,,,,,9.9714,26.55488889,,,4.086,,38.89793102,10,,0.8
850,AS14.24,21/04/2014,0.015672893,5.475918367,52.04169231,,,,,7.90975,44.0687,,6.546142857,6.206666667,,50.34579997,,,1
851,AS14.24,22/04/2014,0.07665933,6.072617978,39.00252632,5.623111111,,,,9.6408,26.26477778,,,2.235,,41.07037779,2,1,0.8
852,AS14.24,23/04/2014,0.038353215,4.562744681,20.7162381,,,,,11.26125,24.603,,,4.018,,33.63212501,3,,1
853,AS14.24,24/04/2014,0.053788536,6.593899281,33.4295,,,,,9.4738,18.65944444,,,4.536666667,,38.08338461,11,,0.5
854,AS14.24,25/04/2014,0.066456825,5.500211864,21.30531111,12.05766667,,,,12.7882,10.22263636,29.138,,11.0505,,29.69514287,9,1,0.25
855,AS14.24,26/04/2014,0.351336831,4.613986842,24.99872727,3.221,,,,11.3102,21.188,56.933,,2.013666667,,24.51321055,5,5,1
856,AS14.24,27/04/2014,0.065952352,3.538477273,39.06165,,,,,8.4245,53.1835,,,,,32.85031249,,,0.75
857,AS14.24,28/04/2014,0.064018145,5.266072368,31.87659184,14.107,,,9.6115,10.6648,37.02133333,,,4.5344,,37.25629629,5,1,0.6
858,AS14.24,29/04/2014,0.050806214,5.812683099,30.18159016,11.39333333,,,,9.2262,7.142666667,,,2.616714286,,43.88370514,6,,0
859,AS14.24,30/04/2014,0.152172765,6.292007143,34.45218421,12.46138462,,,,10.182,38.52716667,,12.1415,6.178,,32.97697059,5,2,0.666666667
860,AS14.24,01/05/2014,0.115907025,6.714466667,29.870125,,,,,9.8646,103.37,,,,,42.44778571,,,1
861,AS14.24,02/05/2014,0.074244266,4.827075,20.8062,,,,,12.84425,16.82066667,,5.015,,,31.18725,,,1
862,AS14.24,03/05/2014,0.038806497,7.478082192,27.528625,4.022,,,,8.717,,,3.6828,,,19.56859461,1,,1
863,AS14.24,04/05/2014,0.116475544,7.391007246,25.8651,,,,4.574,10.3455,22.098,,,,,25.22013793,,,1
864,AS14.24,05/05/2014,0.090474788,4.979575758,32.28938095,,,,,12.167,54.18683333,,,,,36.44068002,,,0.333333333
865,AS14.24,06/05/2014,0.163371431,7.168301075,33.08052174,,,,,,42.23266667,,,,,26.90731816,1,,
866,AS14.24,07/05/2014,0.013551381,5.068818182,29.61892105,,,,,10.401,10.71916667,,,2.8208,,32.04316367,,,0.75
867,AS14.24,08/05/2014,0.091847268,5.246731959,21.39319231,23.7575,,,,8.6964,15.53763636,11.38166667,,3.03,,41.23502328,2,1,1
868,AS14.24,09/05/2014,0.083773182,4.855258824,25.58783871,,,,2.01,14.366,,,,1.6025,,33.33653333,2,,1
869,AS14.24,10/05/2014,0.090699939,5.668696296,29.78012195,12.47633333,,,,8.461666667,33.20004545,,,3.085,,34.4518235,7,,
870,AS14.24,11/05/2014,0.045328178,5.726345238,23.88021429,,,,,9.6676,11.3205,,3.403,,,39.79822498,,2,1
871,AS14.24,12/05/2014,0.093977874,5.376088398,26.95679661,17.22014286,,,9.043,10.8682,24.986125,,,1.99325,,45.34791892,1,,0.6
872,AS14.24,13/05/2014,0.054278138,5.90541129,27.87804167,20.081,,,7.0625,9.6874,15.59883333,,,11.055,,46.46531578,2,,0.75
873,AS14.24,14/05/2014,0.062171744,6.86819863,29.53355556,17.23516667,,,,12.4104,22.28752174,23.2,,6.0994,,32.15725556,7,1,-0.4
874,AS14.24,15/05/2014,0.054496305,6.055760563,35.34935714,,,,,13.893,27.148875,,,,,31.10590386,9,4,0.4
875,AS14.24,16/05/2014,0.021811648,6.01872093,22.34902222,,,,,9.2824,27.41704762,,,5.029,,42.71489477,3,,1
876,AS14.24,17/05/2014,0.030052303,7.374137931,35.51567273,,,,,8.8584,22.94063636,,,7.071,,44.49978126,1,,1
877,AS14.24,18/05/2014,0.026736111,7.898781513,36.33012963,5.9485,,,,11.4932,31.86557143,,,,,38.1186591,4,2,0.6
878,AS14.24,19/05/2014,0.007986111,6.390696203,29.52985714,6.02,,,,13.1246,24.4445625,,,,,51.05542857,1,1,0.75
879,AS14.24,20/05/2014,0.044508878,5.203019608,20.45102222,,,,,10.451,15.19773077,,,,,51.8972619,5,1,1
880,AS14.24,21/05/2014,0.051041667,7.404361111,31.34906897,4.201,,,,12.14516667,51.438,,,1.336333333,,38.60533332,,2,0.4
881,AS14.24,22/05/2014,0.042136438,6.84871,15.43895652,,,,,14.6972,12.16166667,,,,,33.14935414,1,2,0.8
882,AS14.24,23/05/2014,0.01122967,7.406184615,25.71953333,15.963,,,,10.069,25.02233333,,11.46966667,,,36.17303845,1,,0.6
883,AS14.24,24/05/2014,0.011447603,6.679681818,29.01788462,,,,,13.637,17.777375,,,,,35.93719227,,,0.8
884,AS14.24,25/05/2014,0.045962806,6.784373333,21.99180769,,,,,9.6804,19.062,,,,,36.61321875,3,,1
885,AS14.24,26/05/2014,0.002735434,6.248028986,30.46792593,,,,,12.3458,34.421,,,,,37.19538465,1,1,1
886,AS14.24,27/05/2014,0.064399448,6.632909091,19.67295,,,,,11.0308,5.0315,,,,,38.95700002,3,1,0.666666667
887,AS14.24,28/05/2014,0.098223308,6.301482759,21.20434884,,,,,11.05333333,21.14483333,54.166125,,,,33.70837502,8,4,0.5
888,AS14.24,29/05/2014,0.018571817,6.125803922,32.07669863,,,,,10.139,9.85335,,,,,42.93788888,,,0.8
889,AS14.24,30/05/2014,0.035684248,7.104886364,24.25338889,,,,,9.0382,19.39976923,,,2.5195,,46.08616669,12,,1.2
890,AS14.24,31/05/2014,0.212519562,10.38609375,26.83272727,,,,,7.019,,,,,,21.34939216,,,1
891,AS14.24,01/06/2014,0.047362752,9.294650407,43.83408333,,,,,11.58128571,31.594,,,,,18.8118846,5,,0.666666667
892,AS14.24,02/06/2014,0.039047739,7.314323944,35.42092857,14.171125,,,,7.375666667,20.58157143,,,8.29325,,39.91195651,1,,1
893,AS14.24,03/06/2014,0.091476943,6.579,23.44768116,,,,,7.721,37.2825,,,2.5362,,39.43455555,1,9,1
894,AS14.24,04/06/2014,0.046384855,7.211652174,31.879,,,,,7.7548,17.2345,,,,,44.11647826,1,1,1
895,AS14.24,05/06/2014,0.152342722,6.739445378,22.08536111,,,,,9.472,19.10711111,75.24566667,,,,29.45558181,11,,1
896,AS14.24,06/06/2014,0.189475975,5.992121429,28.7095,,,,,9.1035,,,,2.072,,39.45056363,16,,1
897,AS14.24,07/06/2014,0.081893238,5.7095,16.46552,,,,,6.214,53.425,,,,,28.75684614,,2,
898,AS14.24,08/06/2014,0.07951018,8.021727273,3.042,,,,,9.0345,,,,,,22.29179993,,,1
899,AS14.24,09/06/2014,0.25,,,,,,,,,,,,,,,,
900,AS14.25,08/04/2014,0.181489262,3.913255319,36.40423288,,,40.63775,3.021222222,15.184,39.0515,22.85033333,,,6.588,60.81828,6,2,1
901,AS14.25,09/04/2014,0.101264881,4.205848837,27.93277941,22.4115,,132.5035,,19.7229,55.4235,43.82333333,,4.123,,46.27629334,9,2,0.2
902,AS14.25,10/04/2014,0.143133972,5.262346774,33.75376744,11.562,,34.28,5.557,10.62054545,138.974,94.007,,,21.103,25.18045238,,1,0.5
903,AS14.25,11/04/2014,0.155299145,4.348992063,35.24061224,,,40.733,1.025,17.10875,52.709,,,,,36.34049181,3,7,0.5
904,AS14.25,12/04/2014,0.044557391,6.762520833,18.00733333,,,,5.03375,13.77533333,,,,,,27.69627028,3,1,0.6
905,AS14.25,13/04/2014,0.03861044,5.022791045,26.8206,,,137.879,7.2405,13.868,65.38833333,,,,26.83,33.76884617,4,,0.4
906,AS14.25,14/04/2014,0.091096055,3.853089286,37.59425,,,,,11.52185714,37.82375,,,,7.031,46.31079686,8,,0.2
907,AS14.25,15/04/2014,0.080747918,4.984318182,32.11354098,,,,,11.691,62.1275,28.74233333,,,33.173,32.43227502,2,1,0
908,AS14.25,16/04/2014,0.105316026,4.158515385,32.71136364,,,,7.726666667,14.97985714,52.21975,22.274,,,5.033,44.9267619,6,3,0.6
909,AS14.25,17/04/2014,0.121784478,4.24309607,35.7376422,,,,7.015,13.30288889,56.68910526,26.49071429,,,,37.99294644,3,,0
910,AS14.25,18/04/2014,0.07372682,4.523719512,43.83325373,,,10.035,,14.340625,57.6175,31.46,,,,40.26615841,4,14,0
911,AS14.25,19/04/2014,0.156112305,4.370442308,33.20372,,,47.458,2.012,11.19783333,34.622875,,,,,31.05033335,6,,0
912,AS14.25,20/04/2014,0.027631579,3.855208791,41.4529322,,,31.0705,,18.02,34.98571429,37.179,,,26.2995,42.63877001,3,,0
913,AS14.25,21/04/2014,0.090625,3.925415385,37.49176667,,,81.79325,,15.12014286,15.10633333,47.3474,,,25.7775,34.28084931,6,10,0.8
914,AS14.25,22/04/2014,0.127701652,4.438807018,32.13849315,,,18.07,9.543,15.66022222,46.2925,22.6285,,,,33.4425,9,,1
915,AS14.25,23/04/2014,0.075938361,3.935576531,32.5643587,,,,7.549,13.88571429,53.84311111,,,,9.127,38.33513483,4,4,0
916,AS14.25,24/04/2014,0.085763889,4.423112299,34.19764348,,,31.4135,,15.338125,69.81733333,26.10890909,,,20.6485,43.02916038,7,,0
917,AS14.25,25/04/2014,0.055208333,4.928587786,30.6848871,,,96.39928571,2.012,8.799714286,86.349,,,,29.73733333,27.91318182,2,,-0.25
918,AS14.25,26/04/2014,0.17103566,4.504553398,37.37971111,,,,,10.78616667,,,,,,33.80830137,6,,1
919,AS14.25,27/04/2014,0.022195734,3.8658375,36.79685106,,,40.93533333,5.0795,10.4758,,,25.2195,,,43.48532788,1,,0.8
920,AS14.25,28/04/2014,0.121317694,3.797962963,35.08719231,,,183.6596667,2.007,14.89142857,4.081,22.704,,,9.393666667,40.63772057,12,4,0.4
921,AS14.25,29/04/2014,0.082963154,3.904464516,40.2903,,,218.124,,11.16469231,53.887,14.916,,,5.931666667,42.17021666,10,10,-0.6
922,AS14.25,30/04/2014,0.108529515,4.288105263,41.20546226,2.0065,,,,12.90836364,,35.8425,,,5.067,46.89453448,5,2,-0.4
923,AS14.25,01/05/2014,0.087122707,4.186746341,35.64076842,,,,5.700666667,12.05569231,30.05675,23.11877778,,,15.079,36.38475384,20,,0.4
924,AS14.25,02/05/2014,0.137609649,4.656171429,39.38257333,,,57.05666667,9.071,8.2558,131.5985,24.998,,,,43.88198,11,2,0
925,AS14.25,03/05/2014,0.059259259,4.204214286,36.86266667,,31.148,26.029,,10.48842857,15.086,,,,,40.91548484,3,,0
926,AS14.25,04/05/2014,0.10376954,3.895055556,34.61089831,13.8124,,,,16.65566667,,44.41556522,,,41.287,39.80224072,3,1,0.6
927,AS14.25,05/05/2014,0.071684794,4.338733333,33.03442373,,,197.199,7.036666667,12.13733333,70.989,,,,16.079,37.47684337,9,,0
928,AS14.25,06/05/2014,0.08124713,4.54124,42.58427848,13.12833333,,151.898,7.564,16.9796,80.9655,37.994,37.16355556,,26.117,47.4725,,,
929,AS14.25,07/05/2014,0.07011425,4.407048077,36.47007246,10.66166667,40.457,93.79625,7.066,10.37966667,,,,,6.024,54.00254098,,1,0
930,AS14.25,08/05/2014,0.052083333,4.258644444,24.49388235,13.602,,75.2908,,11.42366667,52.222,51.8565,,,13.111,31.72547822,,,0.5
931,AS14.26,23/03/2014,,,,,,,,,,,,,,,,3,1
932,AS14.26,24/03/2014,,,,,,,,,,,,,,,2,2,0
933,AS14.26,25/03/2014,,,,,,,,,,,,,,,,,0.2
934,AS14.26,26/03/2014,,,,,,,,,,,,,,,2,,0
935,AS14.26,27/03/2014,,,,,,,,,,,,,,,,,0.2
936,AS14.26,28/03/2014,,,,,,,,,,,,,,,4,,1
937,AS14.26,29/03/2014,,,,,,,,,,,,,,,1,,1
938,AS14.26,30/03/2014,,,,,,,,,,,,,,,,,0.4
939,AS14.26,31/03/2014,,,,,,,,,,,,,,,,,0.4
940,AS14.26,01/04/2014,,,,,,,,,,,,,,,4,2,-0.2
941,AS14.26,02/04/2014,,,,,,,,,,,,,,,,2,0
942,AS14.26,03/04/2014,,,,,,,,,,,,,,,,,0.6
943,AS14.26,04/04/2014,,,,,,,,,,,,,,,1,,0.25
944,AS14.26,05/04/2014,,,,,,,,,,,,,,,4,2,1
945,AS14.26,06/04/2014,,,,,,,,,,,,,,,,,0
946,AS14.26,07/04/2014,,,,,,,,,,,,,,,,3,0
947,AS14.26,08/04/2014,,,,,,,,,,,,,,,,,0
948,AS14.26,09/04/2014,,,,,,,,,,,,,,,,,0
949,AS14.26,10/04/2014,,,,,,,,,,,,,,,,,0.2
950,AS14.26,11/04/2014,,,,,,,,,,,,,,,9,1,0.2
951,AS14.26,12/04/2014,,,,,,,,,,,,,,,,,1
952,AS14.26,13/04/2014,0.068216172,4.504170732,18.5903871,15.066,,,,9.085166667,38.853625,,,,3.024,28.73925002,,,0
953,AS14.26,14/04/2014,0.06502445,4.671184466,16.298,23.28,,,,9.2726,63.194,,,,16.795,39.93971053,2,,0.4
954,AS14.26,15/04/2014,0.100203061,4.961736434,18.04839286,,,,,11.4804,52.16019048,,,,,37.42784209,,4,0.4
955,AS14.26,16/04/2014,0.085895191,5.3999,17.79722222,,,,,9.343428571,27.84673333,,,,,22.44526669,1,1,0.2
956,AS14.26,17/04/2014,0.081515919,4.682469027,27.76044286,,,,,8.453,37.711625,107.875,,,,42.99760939,,,-0.2
957,AS14.26,18/04/2014,0.076883948,4.115457364,33.60598851,,,,,10.7448,44.84035556,,,,,45.26733929,,7,0.8
958,AS14.26,19/04/2014,0.215784476,4.609984848,21.86630769,,,,,8.492,55.56847059,,,,,34.58102944,,,1
959,AS14.26,20/04/2014,0.032867157,4.57384,25.63794118,21.42633333,,,,12.6908,47.24776471,,,23.082,,31.05593103,,,1
960,AS14.26,21/04/2014,0.093981201,4.695009524,28.29338333,,,,,8.4854,48.8329375,,,22.112,,38.17268184,,,0
961,AS14.26,22/04/2014,0.107225842,4.098910615,29.97005,,,,,9.2502,54.04911111,,2.009,,3.1095,42.83980437,,,1
962,AS14.26,23/04/2014,0.09609129,5.411613139,27.8072973,11.107,,,,12.3638,35.62482609,,,,12.223,34.78751471,1,1,0.2
963,AS14.26,24/04/2014,0.07687226,5.129733333,24.72022727,,,,,7.9326,28.02703846,,12.133,,18.629,33.95250001,2,,-0.4
964,AS14.26,25/04/2014,0.11031264,4.441535354,20.93431897,,,,,10.7414,43.82472222,,,,12.975875,31.6903077,1,,0.4
965,AS14.26,26/04/2014,0.284122698,4.681764331,24.08455556,,,,,6.7464,43.7082381,59.343,,,,33.17735443,3,,1
966,AS14.26,27/04/2014,0.078777149,6.731581081,10.86266667,27.188,,,,11.5164,12.054,48.738,,,25.162,29.98364866,4,2,0.8
967,AS14.26,28/04/2014,0.160014006,4.661076271,34.35915625,4.132,,,,8.4936,44.53906667,,,26.402,,38.76531816,4,,1
968,AS14.26,29/04/2014,0.097459803,5.065524272,30.10172222,,,,,11.7508,43.58281481,,,,19.771,34.33200003,,,0.4
969,AS14.26,30/04/2014,0.084027778,4.426565217,29.24485393,1.004,,,,9.156,58.94511765,,,,,43.6870909,,,0.2
970,AS14.26,01/05/2014,0.11682423,5.140320988,22.55918605,,,,,7.0662,42.98025,,,,,30.93275,5,,0.4
971,AS14.26,02/05/2014,0.143028745,5.249478261,25.8013125,24.184,,,,10.108,57.36157143,36.207,50.781,,12.076,26.60608773,,,0.8
972,AS14.26,03/05/2014,0.046457482,4.524712644,22.48266667,25.282,,,,9.1178,22.30388889,,,,,33.29517147,3,,0.8
973,AS14.26,04/05/2014,0.017517786,4.856885246,27.50511111,,,,,11.2718,36.28876471,,,,,13.5729,,,0.4
974,AS14.26,05/05/2014,0.099282411,4.872689189,25.08118182,,,,,7.61225,43.77058333,,,,,41.62578263,,3,0.25
975,AS14.26,06/05/2014,0.050141243,5.774552846,13.98502941,,,,,,45.56941304,,57.3575,,,30.07706559,1,1,
976,AS14.26,07/05/2014,0.091315031,5.594342857,16.8332963,,,,,6.2674,45.74283333,,3.16,,,24.00413889,2,,0.4
977,AS14.26,08/05/2014,0.105632062,5.031308571,22.5186383,22.729,,,,7.1116,36.68689655,,29.204,,11.10314286,52.41325806,,,0.4
978,AS14.26,09/05/2014,0.113150281,5.01277381,22.56545745,6.021,,,,12.8918,45.05364,,48.784,30.225,26.515,33.62902325,,,0.6
979,AS14.26,10/05/2014,0.071020075,4.510835616,22.3745873,,,,,9.1965,25,,,,9.65075,28.1535,7,1,1
980,AS14.26,11/05/2014,0.073304739,5.438347518,24.80280263,9.052,,,,8.7206,47.75354545,35.2735,,,5.00825,40.46945903,5,1,0
981,AS14.26,12/05/2014,0.01535374,4.562883117,19.74535714,12.16,,,,6.3074,46.333,,61.368,24.091,,36.52607813,,,0.4
982,AS14.26,13/05/2014,0.129871835,4.726145455,20.8796375,,,,,6.7392,52.88730769,,2.008,,,39.88613542,,,0.6
983,AS14.26,14/05/2014,0.092498348,4.5883,23.73726,,,,,6.6474,38.43357143,,,,,26.77987755,1,2,0
984,AS14.26,15/05/2014,0.141308297,4.645524194,23.34475833,,,,,5.8734,39.9183125,70.374,,24.071,,36.31127421,,,0.2
985,AS14.26,16/05/2014,0.107086579,5.344845679,23.36270748,2.09,,,,7.862,52.30795238,,,24.199,,35.0619293,2,,0.8
986,AS14.26,17/05/2014,0.133426704,3.7625,28.995,,,,,7.9132,75.08630769,54.498,,,,32.86910002,3,,0.5
987,AS14.26,18/05/2014,0.094367122,5.059352273,29.5398913,32.098,,,,8.8918,38.78524,,27.677,26.175,,33.94832607,2,,0.8
988,AS14.26,19/05/2014,0.074980416,4.439691489,29.93416667,,,,,9.246,50.24426923,,,,,27.62282609,2,,1
989,AS14.26,20/05/2014,0.11844071,4.910595041,30.11326087,19.6285,,,,8.0322,45.04629268,106.591,51.9635,,,33.92780771,,,0.8
990,AS14.26,21/05/2014,0.128770089,4.38572,18.60086441,,,,,8.3356,48.46016667,,,,8.031,23.52686207,5,,0.8
991,AS14.26,22/05/2014,0.143475724,4.629802721,20.666,,,,,6.1028,26.46945,,,24.179,8.066,38.30959754,1,,0.4
992,AS14.26,23/05/2014,0.104034603,4.016544,26.73544,,,,,7.2766,34.26475,27.2115,,,,37.16569512,2,,0
993,AS14.26,24/05/2014,0.138810683,4.535482014,23.6003253,,,,,6.9172,24.84233333,40.60925,,23.201,,34.71803705,2,,1
994,AS14.26,25/05/2014,0.129498162,5.207592,18.96048,,,,,6.570666667,58.78055,72.582,,,,33.11314863,1,,1
995,AS14.26,26/05/2014,0.054653893,4.612056,20.0442,,,,,11.0918,65.00743478,,,,19.7616,34.56543332,2,,1
996,AS14.26,27/05/2014,0.027135702,4.675780488,29.22405,20.58833333,,,,6.666,46.59958537,,51.333,27.128,16.3955,37.77789584,,,-0.2
997,AS14.26,28/05/2014,0.079299174,5.300748387,27.55461039,20.57375,,,,11.8594,47.152,68.4215,,,15.36008333,25.79657577,1,,-0.4
998,AS14.26,29/05/2014,0.028571429,3.106714286,18.806,,,,,3.5245,,,,,,9.866999984,,,0.8
999,AS14.26,30/05/2014,,,,,,,,,,,,,,,,,0
1000,AS14.27,02/04/2014,0.153125,5.7499,22.80825,,,,,18.264,64.2695,,,,,38.59766674,6,4,
1001,AS14.27,03/04/2014,0.078819444,5.2446,24.23692105,,,55.504,,14.3,45.75278947,,,,,38.97192537,1,1,0.6
1002,AS14.27,04/04/2014,0.139242888,5.119121019,26.14725,,,46.85844444,,14.52966667,49.85969231,53.2335,,,,20.08121429,3,5,0.2
1003,AS14.27,05/04/2014,0.051388889,5.431234483,33.16334615,,,30.03657143,,15.4926,39.02217143,,,19.125,,37.95546509,1,1,0.6
1004,AS14.27,06/04/2014,0.080902778,5.055315315,34.16372917,,,34.101,4.014,12.6852,52.53214286,58.035,,,12.737,38.65640579,3,2,0.2
1005,AS14.27,07/04/2014,0.084375,6.000085106,27.289,,,40.41,,13.9928,49.54111111,58.36,,,,31.96695917,,,0.8
1006,AS14.27,08/04/2014,0.071180556,5.669961039,39.80611111,,,51.1824,,14.059,46.13328571,45.169,,,,38.9655102,,,0.8
1007,AS14.27,09/04/2014,0.112152778,5.045067669,39.67187719,,,48.2155,,11.222,65.3435,37.4822,,,,47.16092425,,,0.8
1008,AS14.27,10/04/2014,0.125,5.272769231,35.48694595,,,27.471625,,14.7268,45.30011765,40.127,,1.004,,32.662,,4,0.4
1009,AS14.27,11/04/2014,0.085763889,4.903765152,19.07734483,,,28.71525,,9.2748,36.90208333,,,,,24.68201371,1,,-0.6
1010,AS14.27,12/04/2014,0.077131226,5.216314286,34.84931429,,,24.81933333,,11.7725,50.54952941,,,,,31.45394828,3,1,0.5
1011,AS14.27,13/04/2014,0.137176724,5.887333333,33.87984211,,,15.021,,14.9702,40.13042105,,,,,22.47391781,2,1,1.5
1012,AS14.27,14/04/2014,0.080902778,6.142643836,26.18615789,,,23.317,,12.6452,19.639,,,,29.347,21.54221736,,,0.8
1013,AS14.27,15/04/2014,0.090269169,5.641504587,36.4429,,,35.42675,,13.5785,35.33233333,27.7392,,,,34.39437681,,,0.6
1014,AS14.27,16/04/2014,0.118181022,5.47086875,34.06084444,,,56.538,,12.37975,69.75675,34.01455556,,,,32.95086814,,,1
1015,AS14.27,17/04/2014,0.101053338,4.711414013,36.84947222,,,28.0615,,13.386125,37.26368421,53.2493125,,,,32.58615463,2,,0.8
1016,AS14.27,18/04/2014,0.115972222,5.933937984,26.33930303,,,36.261,,10.9048,55.8164,55.494,,,,25.63658334,6,,1.4
1017,AS14.27,19/04/2014,0.054989496,6.364329114,31.01096875,,,30.63055556,,13.75383333,36.58223529,,,,,38.64002665,,,0.5
1018,AS14.27,20/04/2014,0.180902778,6.012919355,40.1192619,,,52.4375,,14.7664,31.83051724,,,,,42.80725001,3,,0.6
1019,AS14.27,21/04/2014,0.078125,5.422514286,33.82313636,,,20.9186,,11.3252,46.314,76.057,,,24.24325,38.12007247,1,1,0.2
1020,AS14.27,22/04/2014,0.097000467,5.483627907,32.22224138,,,42.5105,,12.643,55.3336,23.98485714,,,,30.99968,6,5,0.8
1021,AS14.27,23/04/2014,0.071381428,5.740871429,45.29604167,,,38.448,,12.6636,32.544,80.125,,,,39.56817142,1,,0.8
1022,AS14.27,24/04/2014,0.087243231,5.465934641,37.11309091,,,24.0192,,14.29133333,42.81306667,64.8544,,,,33.52038297,6,,0.6
1023,AS14.27,25/04/2014,0.139971405,4.9313,29.96390698,,,55.02366667,,15.05044444,48.63816667,,,1.003,15.3805,26.41675471,4,,0.6
1024,AS14.27,26/04/2014,0.361805556,5.365798561,23.75029032,,,,,9.985714286,47.2202,35.4784,,,15.09275,22.067225,18,,1.666666667
1025,AS14.27,27/04/2014,0.125192264,5.155994536,37.78035,,,21.1895,,12.8798,48.51639286,79.704,,,,29.22071699,5,,0.8
1026,AS14.27,28/04/2014,0.131597222,6.124760331,29.86513514,,,58.752,,14.196,47.981,32.922,,,,30.09736108,4,,0.8
1027,AS14.27,29/04/2014,0.0875,5.867725191,28.22303448,,,59.01566667,,13.5656,42.53125,,,,,29.9131795,3,,0.4
1028,AS14.27,30/04/2014,0.088912835,6.079364198,28.84887755,,,26.21983333,,12.12833333,50.37791667,,,,,37.08409093,1,,0.4
1029,AS14.27,01/05/2014,0.112392241,5.906225806,44.66746154,,,42.84855556,,10.7088,34.47144444,3.014,,,,29.89663219,1,,0.8
1030,AS14.27,02/05/2014,0.119444444,6.028148438,38.17385714,,,51.2906,,15.16733333,66.821875,,,,,36.35791763,1,,0.6
1031,AS14.27,03/05/2014,0.090625,5.562470588,27.28401515,,,,,10.2558,40.40891667,50.779,,,,29.6525045,2,,0
1032,AS14.27,04/05/2014,0.086540033,5.203209459,39.59345946,,,17.422,,14.2528,49.70230769,,,,,30.73049505,,,0.6
1033,AS14.27,05/05/2014,0.164324757,5.405135802,36.58566667,,,67.2575,,9.835,38.74336667,,,,,37.96446589,,,0.666666667
1034,AS14.27,06/05/2014,0.097916667,5.956350877,39.63534146,,,24.4395,,3.032,44.87925,,,,,35.26428573,1,,
1035,AS14.27,07/05/2014,0.101940333,4.826448,47.32629032,,,11.046,,8.281,42.76866667,,,,,33.12340789,3,4,0.8
1036,AS14.27,08/05/2014,0.07134818,5.646171171,41.37432558,,,29.4718,,9.0666,35.86944444,,,,,27.709,1,,0.2
1037,AS14.27,09/05/2014,0.099305556,5.856131222,34.83272308,,,11.935,,10.1402,52.52077273,,,,23.144,29.39025693,5,4,-0.2
1038,AS14.27,10/05/2014,0.10075431,5.356131579,38.09106897,,,19.60025,,10.7262,26.8057,28.979,,,19.49975,28.81686047,2,,0
1039,AS14.27,11/05/2014,0.076208188,5.412959596,40.41159091,,,,,8.4512,52.56583333,,,,20.2238,32.31353333,4,,0.4
1040,AS14.27,12/05/2014,0.10003592,6.091536364,39.35248,,,31.254,,11.1178,39.93215385,,,,31.067,33.07671834,2,,1
1041,AS14.27,13/05/2014,0.070833333,5.37246875,39.71441304,,,4.693,,9.4688,36.73078261,,,,,30.65527722,3,3,0.4
1042,AS14.27,14/05/2014,0.088333333,5.223213115,42.3275,,,,,12.0695,50.83825,,,,,30.74865625,,,0.75
1043,AS14.27,15/05/2014,,,,,,,,,,,,,,,,,0.5
1044,AS14.28,31/03/2014,0.024151167,6.770851064,18.643,3.04,7.029,,,20.274,62.83327273,,,3.0885,,35.55757894,,,0
1045,AS14.28,01/04/2014,0.12660998,5.174564189,22.8907,5.6705,6.054416667,91.3458,,15.769,43.51079412,43.778125,,,,25.93681927,2,,0
1046,AS14.28,02/04/2014,0.043215677,6.51602214,28.31570313,,5.5721875,63.557,,14.991,40.02659211,80.067,,13.01095122,45.055,35.74355304,2,,0.4
1047,AS14.28,03/04/2014,0.151113051,5.778220077,28.19192958,18.39188889,12.60733333,,,13.90266667,34.30445652,30.693,,,16.7455,31.97487587,,,1.25
1048,AS14.28,04/04/2014,0.124905946,6.296698182,31.15998969,13.726,11.37466667,97.092,,10.41028571,53.56323684,39.38216667,11.044,11.70885714,5.346,24.87882813,3,,0
1049,AS14.28,05/04/2014,0.027859791,6.303752577,38.90437931,20.87644444,,76.2075,,14.82816667,53.6151,,8.355,13.97794872,5.05,35.84427833,,,0.8
1050,AS14.28,06/04/2014,0.012253037,6.293430769,29.48607692,6.098,,,,10.099,45.65047222,,21.088,,,36.79754385,,,0.6
1051,AS14.28,07/04/2014,0.111666979,5.576946429,30.7711746,8.5415,7.879333333,18.95566667,,13.0004,39.70576087,50.856,,,44.352,29.43835515,,,1.25
1052,AS14.28,08/04/2014,0.09885042,5.703561594,29.74363736,,,74.429,,11.478,30.606625,60.4745,19.103,,13.51375,30.65533723,,,1
